player_id,player_name,stat_category,stat_value,age_at_achievement,season_type,achievement_date,birth_year,games_played
1641767,Ben Sheppard,Blocks,2,23.0,Regular Season,2025-10-02,2002.0,38
1641767,Ben Sheppard,Field Goals Made,55,23.0,Regular Season,2025-10-02,2002.0,38
1641767,Ben Sheppard,3-Pointers Made,34,23.0,Regular Season,2025-10-02,2002.0,38
1641767,Ben Sheppard,Free Throws Made,11,23.0,Regular Season,2025-10-02,2002.0,38
1641767,Ben Sheppard,Games Played,38,23.0,Regular Season,2025-10-02,2002.0,38
1641767,Ben Sheppard,Minutes Played,627,23.0,Regular Season,2025-10-02,2002.0,38
1630527,Brandon Boston,Points,5,23.0,Regular Season,2025-10-02,2002.0,4
1630527,Brandon Boston,Rebounds,2,23.0,Regular Season,2025-10-02,2002.0,4
1630527,Brandon Boston,Assists,1,23.0,Regular Season,2025-10-02,2002.0,4
1630527,Brandon Boston,Steals,0,23.0,Regular Season,2025-10-02,2002.0,4
1630527,Brandon Boston,Blocks,0,23.0,Regular Season,2025-10-02,2002.0,4
1630527,Brandon Boston,Field Goals Made,2,23.0,Regular Season,2025-10-02,2002.0,4
1630527,Brandon Boston,3-Pointers Made,0,23.0,Regular Season,2025-10-02,2002.0,4
1630527,Brandon Boston,Free Throws Made,1,23.0,Regular Season,2025-10-02,2002.0,4
1630527,Brandon Boston,Games Played,4,23.0,Regular Season,2025-10-02,2002.0,4
1630527,Brandon Boston,Minutes Played,10,23.0,Regular Season,2025-10-02,2002.0,4
1642261,Dalton Knecht,Points,5,24.0,Regular Season,2025-10-02,2001.0,2
1642261,Dalton Knecht,Rebounds,3,24.0,Regular Season,2025-10-02,2001.0,2
1642261,Dalton Knecht,Assists,0,24.0,Regular Season,2025-10-02,2001.0,2
1642261,Dalton Knecht,Steals,0,24.0,Regular Season,2025-10-02,2001.0,2
1642261,Dalton Knecht,Blocks,0,24.0,Regular Season,2025-10-02,2001.0,2
1642261,Dalton Knecht,Field Goals Made,2,24.0,Regular Season,2025-10-02,2001.0,2
1642261,Dalton Knecht,3-Pointers Made,1,24.0,Regular Season,2025-10-02,2001.0,2
1642261,Dalton Knecht,Free Throws Made,0,24.0,Regular Season,2025-10-02,2001.0,2
1642261,Dalton Knecht,Games Played,2,24.0,Regular Season,2025-10-02,2001.0,2
1642261,Dalton Knecht,Minutes Played,3,24.0,Regular Season,2025-10-02,2001.0,2
1641716,Jarace Walker,Points,44,21.0,Regular Season,2025-10-02,2004.0,21
1641716,Jarace Walker,Rebounds,25,21.0,Regular Season,2025-10-02,2004.0,21
1641716,Jarace Walker,Assists,12,21.0,Regular Season,2025-10-02,2004.0,21
1641716,Jarace Walker,Steals,4,21.0,Regular Season,2025-10-02,2004.0,21
1641716,Jarace Walker,Blocks,3,21.0,Regular Season,2025-10-02,2004.0,21
1641716,Jarace Walker,Field Goals Made,16,21.0,Regular Season,2025-10-02,2004.0,21
1641716,Jarace Walker,3-Pointers Made,8,21.0,Regular Season,2025-10-02,2004.0,21
1641716,Jarace Walker,Free Throws Made,4,21.0,Regular Season,2025-10-02,2004.0,21
1641716,Jarace Walker,Games Played,21,21.0,Regular Season,2025-10-02,2004.0,21
1641716,Jarace Walker,Minutes Played,147,21.0,Regular Season,2025-10-02,2004.0,21
1631124,Julian Strawther,Points,45,23.0,Regular Season,2025-10-02,2002.0,12
1631124,Julian Strawther,Rebounds,11,23.0,Regular Season,2025-10-02,2002.0,12
1631124,Julian Strawther,Assists,2,23.0,Regular Season,2025-10-02,2002.0,12
1631124,Julian Strawther,Steals,3,23.0,Regular Season,2025-10-02,2002.0,12
1631124,Julian Strawther,Blocks,1,23.0,Regular Season,2025-10-02,2002.0,12
1631124,Julian Strawther,Field Goals Made,15,23.0,Regular Season,2025-10-02,2002.0,12
1631124,Julian Strawther,3-Pointers Made,7,23.0,Regular Season,2025-10-02,2002.0,12
1631124,Julian Strawther,Free Throws Made,8,23.0,Regular Season,2025-10-02,2002.0,12
1631124,Julian Strawther,Games Played,12,23.0,Regular Season,2025-10-02,2002.0,12
1631124,Julian Strawther,Minutes Played,103,23.0,Regular Season,2025-10-02,2002.0,12
1630551,Justin Champagnie,Points,2,24.0,Regular Season,2025-10-02,2001.0,4
1630551,Justin Champagnie,Rebounds,0,24.0,Regular Season,2025-10-02,2001.0,4
1630551,Justin Champagnie,Assists,0,24.0,Regular Season,2025-10-02,2001.0,4
1630551,Justin Champagnie,Steals,0,24.0,Regular Season,2025-10-02,2001.0,4
1630551,Justin Champagnie,Blocks,0,24.0,Regular Season,2025-10-02,2001.0,4
1630551,Justin Champagnie,Field Goals Made,1,24.0,Regular Season,2025-10-02,2001.0,4
1630551,Justin Champagnie,3-Pointers Made,0,24.0,Regular Season,2025-10-02,2001.0,4
1630551,Justin Champagnie,Free Throws Made,0,24.0,Regular Season,2025-10-02,2001.0,4
1630551,Justin Champagnie,Games Played,4,24.0,Regular Season,2025-10-02,2001.0,4
1630551,Justin Champagnie,Minutes Played,10,24.0,Regular Season,2025-10-02,2001.0,4
1642276,Kel'el Ware,Points,19,21.0,Regular Season,2025-10-02,2004.0,4
1642276,Kel'el Ware,Rebounds,19,21.0,Regular Season,2025-10-02,2004.0,4
1642276,Kel'el Ware,Assists,4,21.0,Regular Season,2025-10-02,2004.0,4
1642276,Kel'el Ware,Steals,1,21.0,Regular Season,2025-10-02,2004.0,4
1642276,Kel'el Ware,Blocks,2,21.0,Regular Season,2025-10-02,2004.0,4
1642276,Kel'el Ware,Field Goals Made,8,21.0,Regular Season,2025-10-02,2004.0,4
1642276,Kel'el Ware,3-Pointers Made,3,21.0,Regular Season,2025-10-02,2004.0,4
1642276,Kel'el Ware,Free Throws Made,0,21.0,Regular Season,2025-10-02,2004.0,4
1642276,Kel'el Ware,Games Played,4,21.0,Regular Season,2025-10-02,2004.0,4
1642276,Kel'el Ware,Minutes Played,72,21.0,Regular Season,2025-10-02,2004.0,4
1631108,Max Christie,Points,13,22.0,Regular Season,2025-10-02,2003.0,9
1631108,Max Christie,Rebounds,7,22.0,Regular Season,2025-10-02,2003.0,9
1631108,Max Christie,Assists,3,22.0,Regular Season,2025-10-02,2003.0,9
1631108,Max Christie,Steals,0,22.0,Regular Season,2025-10-02,2003.0,9
1631108,Max Christie,Blocks,1,22.0,Regular Season,2025-10-02,2003.0,9
1631108,Max Christie,Field Goals Made,5,22.0,Regular Season,2025-10-02,2003.0,9
1631108,Max Christie,3-Pointers Made,1,22.0,Regular Season,2025-10-02,2003.0,9
1631108,Max Christie,Free Throws Made,2,22.0,Regular Season,2025-10-02,2003.0,9
1631108,Max Christie,Games Played,9,22.0,Regular Season,2025-10-02,2003.0,9
1631108,Max Christie,Minutes Played,33,22.0,Regular Season,2025-10-02,2003.0,9
1631115,Orlando Robinson,Points,0,24.0,Regular Season,2025-10-02,2001.0,1
1631115,Orlando Robinson,Rebounds,1,24.0,Regular Season,2025-10-02,2001.0,1
1631115,Orlando Robinson,Assists,1,24.0,Regular Season,2025-10-02,2001.0,1
1631115,Orlando Robinson,Steals,0,24.0,Regular Season,2025-10-02,2001.0,1
1631115,Orlando Robinson,Blocks,0,24.0,Regular Season,2025-10-02,2001.0,1
1631115,Orlando Robinson,Field Goals Made,0,24.0,Regular Season,2025-10-02,2001.0,1
1631115,Orlando Robinson,3-Pointers Made,0,24.0,Regular Season,2025-10-02,2001.0,1
1631115,Orlando Robinson,Free Throws Made,0,24.0,Regular Season,2025-10-02,2001.0,1
1631115,Orlando Robinson,Games Played,1,24.0,Regular Season,2025-10-02,2001.0,1
1631115,Orlando Robinson,Minutes Played,2,24.0,Regular Season,2025-10-02,2001.0,1
1641842,Ronald Holland II,Points,9,19.0,Regular Season,2025-10-02,2006.0,5
1641842,Ronald Holland II,Rebounds,6,19.0,Regular Season,2025-10-02,2006.0,5
1641842,Ronald Holland II,Assists,0,19.0,Regular Season,2025-10-02,2006.0,5
1641842,Ronald Holland II,Steals,0,19.0,Regular Season,2025-10-02,2006.0,5
1641842,Ronald Holland II,Blocks,1,19.0,Regular Season,2025-10-02,2006.0,5
1641842,Ronald Holland II,Field Goals Made,0,19.0,Regular Season,2025-10-02,2006.0,5
1641842,Ronald Holland II,3-Pointers Made,0,19.0,Regular Season,2025-10-02,2006.0,5
1641842,Ronald Holland II,Free Throws Made,9,19.0,Regular Season,2025-10-02,2006.0,5
1641842,Ronald Holland II,Games Played,5,19.0,Regular Season,2025-10-02,2006.0,5
1641842,Ronald Holland II,Minutes Played,33,19.0,Regular Season,2025-10-02,2006.0,5
1641783,Tristan da Silva,Points,0,24.0,Regular Season,2025-10-02,2001.0,2
1641783,Tristan da Silva,Rebounds,4,24.0,Regular Season,2025-10-02,2001.0,2
1641783,Tristan da Silva,Assists,1,24.0,Regular Season,2025-10-02,2001.0,2
1641783,Tristan da Silva,Steals,0,24.0,Regular Season,2025-10-02,2001.0,2
1641783,Tristan da Silva,Blocks,0,24.0,Regular Season,2025-10-02,2001.0,2
1641783,Tristan da Silva,Field Goals Made,0,24.0,Regular Season,2025-10-02,2001.0,2
1641783,Tristan da Silva,3-Pointers Made,0,24.0,Regular Season,2025-10-02,2001.0,2
1641783,Tristan da Silva,Free Throws Made,0,24.0,Regular Season,2025-10-02,2001.0,2
1641783,Tristan da Silva,Games Played,2,24.0,Regular Season,2025-10-02,2001.0,2
1641783,Tristan da Silva,Minutes Played,5,24.0,Regular Season,2025-10-02,2001.0,2
1641744,Zach Edey,Points,25,23.0,Regular Season,2025-10-02,2002.0,4
1641744,Zach Edey,Rebounds,31,23.0,Regular Season,2025-10-02,2002.0,4
1641744,Zach Edey,Assists,7,23.0,Regular Season,2025-10-02,2002.0,4
1641744,Zach Edey,Steals,0,23.0,Regular Season,2025-10-02,2002.0,4
1641744,Zach Edey,Blocks,10,23.0,Regular Season,2025-10-02,2002.0,4
1641744,Zach Edey,Field Goals Made,10,23.0,Regular Season,2025-10-02,2002.0,4
1641744,Zach Edey,3-Pointers Made,0,23.0,Regular Season,2025-10-02,2002.0,4
1641744,Zach Edey,Free Throws Made,5,23.0,Regular Season,2025-10-02,2002.0,4
1641744,Zach Edey,Games Played,4,23.0,Regular Season,2025-10-02,2002.0,4
1641744,Zach Edey,Minutes Played,107,23.0,Regular Season,2025-10-02,2002.0,4
